Factura,Almacen,Fecha_Conta,Cliente,Nombre_Cliente,Nombre_Extran,Domicilio,Colonia,Cuidad,Estado,CP,CAJAS,SURTIDOR,PAQUETERIA,FECHA,INCIDENCIA
235684,1,2026-03-06,C06134,"RIALBE, OPERADORA DE HOTELES",BF IXTAPA,BOULEVARD PASEO IXTAPA SIN NUMERO,ZONA HOTELERA,ZIHUATANEJO DE AZUETA,GRO,40884,35,,,,
235686,3,2026-03-06,C00781,RLJ-CANCUN HOTEL,IBEROSTAR CANCUN,CARRETERA RETORNO LACANDONES SECC A KM 17 MZ 53 LT 52,ZONA H,CANCUN,QR,77500,1,,,,
235687,1,2026-03-06,C08634,PROMOTORA DEVI,HOLIDAY INN & SUITES AIFA (MEXZD),CIRCUITO CIUDAD AEROPUERTARIA LOTE 3 INT SN,AEROPUERTO INTERNACIONAL FELIPE ANGELES,ZUMPANGO,MEX,55640,5,,,,
235688,1,2026-03-06,C05956,JOSE LUIS GARCIA BELTRAN,HOTEL POSADA DE LUIGI,ROSALES S/N,LAS FLORES EJIDO LA CALZADA,TUXPAN,VER,92773,14,,,,
235689,3,2026-03-06,C08911,AITANA HOTELERA,THE FIVES BEACH,CAMINO DE ACCESO A XCALACOCO EL LIMONAR # EXT 1,CENTRO,PLAYA DEL CARMEN,QR,77710,6,,,,
235690,1,2026-03-06,C02253,GRUPO VAZCORBARSA,HACIENDA TOVARES,CIRCUITO BALCONES #137 INT1,BALCONES DE JURIQUILLA,QUERETARO,QUE,76230,6,,,,
235691,1,2026-03-06,C07953,LEIRIG,GRAND MOTEL,SALIDA A CALVILLO KM 5.3,SAN IGNACIO,AGUASCALIENTES,AGS,20326,46,,,,
235693,1,2026-03-06,C08316,ETG RESORTS,HOTEL LOS CABOS GOLF RESORTS,VIA DE CARLOS L. 601KM 3.7,RESIDENCIAL  COUTRY CLUB,LOS CABOS,BCS,23463,1,,,,
235694,1,2026-03-06,C08787,OPERADORA REAL DEL LAGO,HOTEL & SUITES REAL DEL LAGO,SINDICATO DE SALUBRIDAD #209,ADOLFO LOPEZ MATEOS,CENTRO,TAB,86040,16,,,,
235695,1,2026-03-06,C00128,JORGE LUIS MONROY OCHOA,HOTEL MANSION DEL CUPATITZIO,CALZADA DE LA RODILLA DEL DIABLO 20,LA QUINTA,URUAPAN,MCH,60030,3,,,,
235696,1,2026-03-06,C08672,YAMAN,"HAMPTON PARAISO, TABASCO, MEXICO (AGUPT)",YAMAN NUMERO 113,VILLA PUERTO CEIBA,PARAISO,TAB,86610,3,,,,
235697,1,2026-03-06,C07251,IMPULSORA PLAZA JUAREZ,CITY JUNIOR SAN LUIS POTOSI CARRANZA (CJSLP),AV VENUSTIANO CARRANZA #1513,LOS ALAMOS,SAN LUIS POTOSI,SLP,78174,10,,,,
235698,1,2026-03-06,C09052,OPERADORA HOTELERA GOLD,RADISSON PUEBLA ANGELOPOLIS (145137),BOULEVARD DEL NIÑO POBLANO 3120,SAN JOSE VISTA HERMOSA,PUEBLA,PUE,72190,3,,,,
235699,1,2026-03-06,C08407,PROMOTORA TURISTICA TREGA,HOTEL MARIA DEL CARMEN,INDEPENDENCIA 6,CENTRO,JALPAN DE SERRA,QUE,76340,3,,,,
235700,1,2026-03-06,C07251,IMPULSORA PLAZA JUAREZ,CITY JUNIOR SAN LUIS POTOSI CARRANZA (CJSLP),AV VENUSTIANO CARRANZA #1513,LOS ALAMOS,SAN LUIS POTOSI,SLP,78174,1,,,,
235701,1,2026-03-06,C07166,IMPULSORA PLAZA JUAREZ,CITY EXPRESS TOLUCA (CETLC),BLVD. AEROPUERTO MIGUEL ALEMÁN 55 B,PARQUE INDUSTRIAL LERMA,MÉXICO,DF2,52000,36,,,,
235702,1,2026-03-06,C07197,HOTELES Y DESARROLLOS BCG,CITY EXPRESS CELAYA GALERIAS (CECEG),AV. EJE NOR-ORIENTE LUIS DONALDO COLOSIO No. 203,SANTA LUCIA,CELAYA,GTO,38080,1,,,,
235703,1,2026-03-06,C09692,UVI TECH,UVI TECH,CARRETERA AMOMOLULCO-CAPULHUAC 1,EL PANTEON,LERMA,MEX,52005,1,,,,
235704,3,2026-03-06,C07881,PARKS HOSPITALITY PENINSULA,"CANOPY BY HILTON CANCUN LA ISLA, MEXICO (CUNLI)",BLVD. KUKULCAN KM 12.5,ZONA HOTELERA,BENITO JUAREZ,QR,77500,20,,,,
235705,1,2026-03-06,C07197,HOTELES Y DESARROLLOS BCG,CITY EXPRESS CELAYA GALERIAS (CECEG),AV. EJE NOR-ORIENTE LUIS DONALDO COLOSIO No. 203,SANTA LUCIA,CELAYA,GTO,38080,8,,,,
235707,3,2026-03-06,C09182,CONCIERGE4U REAL ESTATE,CONCIERGE4U QUINTANA ROO,CALLE BRASIL M32 INT LOTE 5,SM 57,BENITO JUAREZ,QR,77533,12,,,,
235709,1,2026-03-06,C02296,IMPULSORA PLAZA TIJUANA,CITY EXPRESS NOGALES (CENOG),PROLONGACION AVENIDA ALVARO OBREGON NUMERO 4200,NUEVO NOGALES,NOGALES,SON,84092,17,,,,
235710,1,2026-03-06,C01920,OPERADORA METROPOL,CITY PLUS REFORMA DEL ANGEL (CEANG),AV PASEO DE LA REFORMA No 334,JUAREZ,MEXICO,CMX,06600,31,,,,
235711,1,2026-03-06,C08554,GRUPO GARROD,HOLIDAY INN EXPRESS MEXICO TOREO (MEXAN),AVENIDA PRIMERO DE MAYO 226,SAN ANDRES ATOTO,NAUCALPAN DE JUAREZ,CMX,53500,12,,,,
235712,1,2026-03-06,C08560,CENTRO KRYSTALL,HOLIDAY INN QUERETARO ZONA KRYSTALL (MQEBC),CARRETERA PASEO DE LA REPUBLICA 10672,EL SALITRE,QUERETARO,QUE,76127,11,,,,
235714,1,2026-03-06,C09638,GWESTY ACCOMMODATION,HOLIDAY INN EXPRESS & SUITES  TIJUANA OTAY (TIJOT),LAZARO CARDENAS 2539,LA PECHUGA,TIJUANA,BC,22425,9,,,,
235715,1,2026-03-06,C07041,OPERADORA DE ESTANCIAS CREATIVAS,HOLIDAY INN EXPRESS TAPACHULA (TAPPF),CARRETERA A PTO MADERO KM 3.5,LAS HORTENCIAS,TAPACHULA,CHS,30797,10,,,,
235716,1,2026-03-06,C01016,PROMOTORA HOTELERA DE VERACRUZ,HOLIDAY INN VERACRUZ (VCRMX),BLVD.ADOLFO RUIZ CORTINES 4298,FRACC COSTA DE ORO,BOCA DEL RIO,VER,94299,15,,,,
235717,1,2026-03-06,C07155,IMPULSORA PLAZA JUAREZ,CITY PLUS INSURGENTES SUR (CEINS),AV. INSURGENTES SUR #1581,SAN JOSÉ INSURGENTES,CIUDAD DE MÉXICO,DF2,03900,31,,,,
235718,1,2026-03-06,C07320,IMPULSORA PLAZA JUAREZ,CITY EXPRESS TIJUANA INSURGENTES (CETII),BLVD INSURGENTES #5950,EL LAGO,TIJUANA,BC,22210,18,,,,
235719,1,2026-03-06,C07191,IMPULSORA PLAZA JUAREZ,CITY EXPRESS REYNOSA AEROPUERTO (CEREA),CARR. REYNOSA-MATAMOROS KM 81 + 1500  S/N,PARQUE INDUSTRIAL REYNOSA  SECCION NORTE,REYNOSA,TAM,88788,10,,,,
235720,1,2026-03-06,C02635,IMPULSORA PLAZA CIUDAD DEL CARMEN,CITY EXPRESS CIUDAD DEL CARMEN (CECME ),JUAREZ No 1,JUSTO SIERRA,DEL CARMEN,CAM,24114,1,,,,
235721,1,2026-03-06,CG0024,FARMASES,FARMASES,Calle Cabrera #147,Barrio San Carlos,MONTERREY,NL,64102,10,,,,
235722,1,2026-03-06,C07287,IMPULSORA PLAZA JUAREZ,CITY EXPRESS PUEBLA CENTRO (CEPUE),10 NORTE #1406,EL ALTO,PUEBLA,PUE,72000,29,,,,
235723,1,2026-03-06,C02635,IMPULSORA PLAZA CIUDAD DEL CARMEN,CITY EXPRESS CIUDAD DEL CARMEN (CECME ),JUAREZ No 1,JUSTO SIERRA,DEL CARMEN,CAM,24114,6,,,,
235724,1,2026-03-06,C07188,IMPULSORA PLAZA JUAREZ,CITY EXPRESS LEON (CELEO),BLVD. ADOLFO LOPEZ MATEOS OTE 3002-A,SAN ISIDRO DE JEREZ,LEON,GTO,37530,11,,,,
235725,1,2026-03-06,C07233,GENERADORA Y DESARROLLADORA DE PROYECTOS Y SERVICIOS,CITY JUNIOR PUEBLA FINSA (CJPAU),GUERRERO #117,LA TRINIDAD SANCTORUM,CUAUTLANCINGO,PUE,72730,10,,,,
235726,1,2026-03-06,C07282,IMPULSORA PLAZA JUAREZ,CITY PLUS GUADALAJARA EXPO (CEEGD),AV. MARIANO OTERO #1390,RINCONADA DEL SOL,ZAPOPAN,JAL,45055,17,,,,
235727,1,2026-03-06,C07183,OPERASUR,CITY EXPRESS COMITAN (CECJT),BLVD. DE LAS FEDERACIONES KM 1260 No. 4023,BARRIO DE ACHICHIMÁ ACAPETAHUA,COMITÁN DE DOMÍNGUEZ,CHS,30039,11,,,,
235728,1,2026-03-06,C07226,IMPULSORA PLAZA JUAREZ,CITY JUNIOR TUXTLA GUTIERREZ POLIFORUM (CJTGZ),BLVD. SALMON GONZALEZ BLANCO #4350,PATRIA NUEVA,TUXTLA GUTIERREZ,CHS,29045,12,,,,
235729,1,2026-03-06,C07257,IMPULSORA PLAZA CELAYA,CITY CENTRO CIUDAD DE MEXICO (CCMEX),REPUBLICA DE URUGUAY #45,CENTRO HISTORICO,CIUDAD DE MEXICO,CMX,06000,10,,,,
235730,1,2026-03-06,C07223,IMPULSORA PLAZA JUAREZ,CITY JUNIOR GUADALAJARA PERIFERICO SUR (CJGPS),AV PERIFERICO SUR #5964,ARTESANOS,TLAQUEPAQUE,JAL,45590,2,,,,
235731,1,2026-03-06,C07316,IMPULSORA PLAZA REYNOSA,CITY EXPRESS REYNOSA (CEREX),BLVD HIDALGO No 480,LOMAS REAL DE LOMAS,REYNOSA,TAM,88730,13,,,,
235733,1,2026-03-06,C07258,IMPULSORA PLAZA ALTAMIRA,CITY EXPRESS ALTAMIRA (CEALT),AVENIDA DE LA INDUSTRIA #10680,LA LAGUNA DE LA PUERTA,ALTAMIRA,TAM,89609,1,,,,
235734,1,2026-03-06,C08560,CENTRO KRYSTALL,HOLIDAY INN QUERETARO ZONA KRYSTALL (MQEBC),CARRETERA PASEO DE LA REPUBLICA 10672,EL SALITRE,QUERETARO,QUE,76127,1,,,,
235735,1,2026-03-06,C07041,OPERADORA DE ESTANCIAS CREATIVAS,HOLIDAY INN EXPRESS TAPACHULA (TAPPF),CARRETERA A PTO MADERO KM 3.5,LAS HORTENCIAS,TAPACHULA,CHS,30797,1,,,,
235736,1,2026-03-06,C01016,PROMOTORA HOTELERA DE VERACRUZ,HOLIDAY INN VERACRUZ (VCRMX),BLVD.ADOLFO RUIZ CORTINES 4298,FRACC COSTA DE ORO,BOCA DEL RIO,VER,94299,1,,,,
235737,1,2026-03-06,C08683,GRUPO TARERIO,HOLIDAY INN EXPRESS MORELIA CENTRO (MLMCH),CALLE  PORTAL HIDALGO 245,MORELIA CENTRO,MORELIA,MCH,58000,12,,,,
235738,1,2026-03-06,C00472,OPERADORA FORSA,HOLIDAY INN MORELIA A0200839 (MLMFO),PERIFERICO PASEO DE LA REPUBLICA SECTOR ESPAÑA 3466,EJIDAL OCOLUSEN,MORELIA,MCH,58295,1,,,,
235739,1,2026-03-06,C08554,GRUPO GARROD,HOLIDAY INN EXPRESS MEXICO TOREO (MEXAN),AVENIDA PRIMERO DE MAYO 226,SAN ANDRES ATOTO,NAUCALPAN DE JUAREZ,CMX,53500,2,,,,
235740,1,2026-03-06,C08576,OPERADORA HOTELERA ROYAL,HOLIDAY INN CIUDAD DE MEXICO TRADE CENTER A0206024 (MEXTC),AV PRIMERO DE MAYO 223,SAN PEDRO DE LOS PINOS,CIUDAD DE MEXICO,CMX,03800,18,,,,
235741,1,2026-03-06,C02552,OPERADORA HI LA ISLA,HOLIDAY INN ACAPULCO LA ISLA  A0200833 (ACALI),BOULEVARD DE LAS NACIONES 2000,LOTE 33 MZA 28 D ZON,LA ZANJA,GRO,39906,1,,,,
235742,1,2026-03-07,C08128,PROMOTORA DEVI,HOLIDAY INN EXPRESS MONTERREY FUNDIDORA (MTYFU),AV FUNDIDORA SIN NUMERO,OBRERA,MONTERREY,NL,64010,40,,,,
235743,1,2026-03-07,C07043,OPERADORA DE ESTANCIAS CREATIVAS,HOLIDAY INN TUXTLA GUTIERREZ (TGZMX),BLVD BELISARIO DOMINGUEZ KM  1081,JARDINES DE TUXTLA,TUXTLA,CHS,29020,35,,,,
235744,3,2026-03-07,C08911,AITANA HOTELERA,THE FIVES BEACH,CAMINO DE ACCESO A XCALACOCO EL LIMONAR # EXT 1,CENTRO,PLAYA DEL CARMEN,QR,77710,7,,,,
235745,1,2026-03-07,C07258,IMPULSORA PLAZA ALTAMIRA,CITY EXPRESS ALTAMIRA (CEALT),AVENIDA DE LA INDUSTRIA #10680,LA LAGUNA DE LA PUERTA,ALTAMIRA,TAM,89609,4,,,,
235746,1,2026-03-07,C02478,GENERADORA Y DESARROLLADORA DE PROYECTOS Y SERVICIOS,CITY EXPRESS PUEBLA FINSA (CEPAU),LATERAL SUR AUTOPISTA MEXICO-PUEBLA KM 117 No. 3,LA TRINIDAD SANCTORUM,CUAUTLANCINGO,PUE,72730,16,,,,
235747,1,2026-03-07,C02016,IMPULSORA PLAZA DE ZACATECAS,CITY EXPRESS ZACATECAS (CEZCL),CALZADA HEROES DE CHAPULTEPEC No.1700,FRACC. CIUDAD ARGENTUM,ZACATECAS,ZAC,98047,11,,,,
235748,1,2026-03-07,C01722,IMPULSORA PLAZA TIJUANA,CITY EXPRESS MEXICALI (CEMXL),BLVD.BENITO JUAREZ No.1342,COL.JARDINES DEL VALLE,MEXICALI,BC,21270,28,,,,
235749,1,2026-03-07,C07276,IMPULSORA PLAZA TIJUANA,CITY EXPRESS SILAO AEROPUERTO (CESIL),CARR. LIBRAMIENTO NORTE #900,LOS FRESNOS,SILAO,GTO,36126,12,,,,
235750,3,2026-03-07,C05237,SALVADOR ALFONSO SOLIS CASAS,ANGELOS HOTEL,AVENIDA 55 ESQUINA CALLE 6 NORTE MZ 201 LT1,EJIDAL,PLAYA DEL CARMEN,QR,77710,4,,,,
235751,1,2026-03-07,C07026,CASA COCULA,HOTEL CASA COCULA,VICENTE GUERRERO # 150,AGUA BLANCA INDUSTRIAL,ZAPOPAN,JAL,45300,4,,,,
235752,1,2026-03-07,C05031,CARLOS ANDRES GUTIERREZ GARCIA,RESTAURANTE ETC,JUAREZ 145 PTE,CENTRO,SAN BLAS,NAY,63740,6,,,,
235753,1,2026-03-07,C09328,COMERCIALIZADORA SANITARIA,COMSAN,"CARRETERA FEDERAL LIBRE MEXICO-NOGALES KM 1194 , BODEGA 10, BM.",URIAS,MAZATLAN,SIN,82099,100,,,,
235754,1,2026-03-07,C00620,OPERADOR DE SERVICIOS TURISTICOS RIO,HOTEL RIO TEQUISQUIAPAN,CALLE NIÑOS HEROES #33,CENTRO,TEQUISQUIAPAN,QUE,76750,8,,,,
235755,3,2026-03-07,C03528,HOSTAL DEL SOL,COURTYARD BY MARRIOTT CANCUN A0091523,BOULEVARD LUIS DONALDO COLOSIO SUPERMANZANA 305 MANZANA 1 LOTE 2 Y 3 INT S 2 2,LAGOS DEL SOL,BENITO JUAREZ,QR,77533,35,,,,
235756,1,2026-03-07,C05754,VISUS GRUPO HOTELERO,HOLIDAY INN EXPRESS & SUITES MONTERREY VALLE (MTYRR),AV. VASCONCELOS 345,SANTA ENGRACIA,"SAN PEDRO GARZA GARCIA, NL",NL,66267,23,,,,
235757,1,2026-03-07,C09411,OPERADORA HANNAHMAY,HOLIDAY INN CUERNAVACA (CVJMX),CALLE GALEANA 42,ACAPANTZINGO,CUERNAVACA,MOR,62440,6,,,,
235758,1,2026-03-07,C05837,OPERADORA DE HOTELES GUANAJUATO,HOLIDAY INN EXPRESS GUANAJUATO MILLENIUM (BJXGC),BOULEVARD EUQUERIO GUERRERO 120,BUROCRATAS,GUANAJUATO,GTO,36250,8,,,,
235759,1,2026-03-07,C04552,HOTELERA QUERETANA,HOLIDAY INN EXPRESS & SUITES QUERETARO (MQERG),AVENIDA 5 DE FEBRERO 110 BIS,NIÑOS HEROES,QUERETARO,QUE,76010,30,,,,
235760,1,2026-03-07,C00667,INMOBILIARIA HOTELERA DE QUERETARO,HOLIDAY INN QUERETARO CENTRO HISTORICO A0223804 (MQEMX),AV 5 FEBRERO #110,NIÑOS HEROES,SANTIAGO DE QUERETARO,QUE,76010,10,,,,
235761,1,2026-03-07,C09635,LODGMENT OPERATOR,FAIRFIELD MEXICALI,MANUEL GOMEZ MORIN # 856,RIVERA MEXICALI,MEXICALI,BC,21259,19,,,,
235762,1,2026-03-07,C04979,TINGA,HOLIDAY INN EXPRESS & SUITES CHIHUAHUA JUVENTUD A0208120 (CUUGT),PASEOS VISTAS DEL SOL 6403,VISTA DEL SOL,CHIHUAHUA,CHI,31206,22,,,,
235763,1,2026-03-07,C03826,OPERADORA ENCORE QUERETARO,ENCORE QUERETARO (EQRO),CARRETERA QUERETARO-SAN LUIS POTOSÍ #11515,EL SALITRE,QUERETARO,QUE,76230,3,,,,
235764,1,2026-03-07,C07957,OPERADORA HOTELERA PUEBLA,ENCORE MONTERREY,BLVD. CARLOS SALINAS DE GORTARI # 301 PTE,APODACA CENTRO,CIUDAD APODACA,NL,66600,15,,,,
235765,1,2026-03-07,C08577,OPERADORA TURISTICA OMV,"TAPESTRY COLLECTION BY HILTON ALBOR SAN MIGUEL DE ALLENDE, MEXICO (BJXUP)",CAMINO A LAS 3 CRUCES 149,SALTITO DE GUADALUPE,SAN MIGUEL DE ALLENDE,GTO,37760,6,,,,
235766,1,2026-03-07,C08497,INMOBILIARIA CUMA LAREDO,HOLIDAY INN EXPRESS NUEVO LAREDO (NLDBC),BOULEVARD LUIS DONALDO COLOSIO 5939,PARQUE INDUSTRIAL FINSA,NUEVO LAREDO,TAM,88275,114,,,,
235767,1,2026-03-07,C07991,ISLA BONITA INMOBILIARIA,COURTYARD MARRIOTT MERIDA A0165799,CALLE 33 A 504,CENTRO,MERIDA,YUC,97000,19,,,,
235771,1,2026-03-07,C04183,VALQUER LABORATORIOS MEXICO,VALQUER,CERNICALO 155,AURORA,GUADALAJARA,JAL,44460,1,,,,
235772,1,2026-03-07,C09305,LAPSO AT,ALARCON PERSE,CALLE ASIS #776,ITALIA PROVIDENCIA,GUADALAJARA,JAL,44658,3,,,,
235773,3,2026-03-09,C09343,CONTROLADORA PM,HOTEL SLS PLAYA MUJERES (AVENDRA),VIALIDAD PASEO MUJERES SOLAR B SM 3 M1 L 34 #34,PUNTA SAM PLAYA MUJERES,ISLA MUJERES,QR,77400,14,,,,
235774,3,2026-03-09,C03528,HOSTAL DEL SOL,COURTYARD BY MARRIOTT CANCUN A0091523,BOULEVARD LUIS DONALDO COLOSIO SUPERMANZANA 305 MANZANA 1 LOTE 2 Y 3 INT S 2 2,LAGOS DEL SOL,BENITO JUAREZ,QR,77533,4,,,,
235775,1,2026-03-09,C02297,INMOBILIARIA HOTELERA PASO MONTEJO,CITY EXPRESS MERIDA (CEMID),CALLE 45 # 332 COL.BENITO JUAREZ NORTE,C.P. 97119,MERIDA,YUC,97119,18,,,,
235776,1,2026-03-09,C01971,OPERADORA EL GRAN HOTEL,COURTYARD MARRIOTT TOLLOCAN,BAHIA DE TODOS LOS SANTOS 107,SANTA ANA TLALPALTITLAN,Toluca,MEX,50160,10,,,,
235777,1,2026-03-09,C08301,IMAGIKALI,CLICK EFFICIENCY COURTYARD PUEBLA LAS ANIMAS,AV 31 PONIENTE 3333,LAS ANIMAS,PUEBLA,PUE,72400,9,,,,
235778,1,2026-03-09,C06624,INMOBILIARIA RIG,COUTYARD MARRIOT VILLAHERMOSA TABASCO,PASEO DE LA CHOCA 107,TABASCO 2000,VILLAHERMOSA,TAB,86035,24,,,,
235779,1,2026-03-09,C04183,VALQUER LABORATORIOS MEXICO,VALQUER,CERNICALO 155,AURORA,GUADALAJARA,JAL,44460,1,,,,
235780,1,2026-03-09,C06394,FIDEICOMISO IRREVOCABLE DB/1616,COURTYARD CHIHUAHUA(CUUCY) A0096789,VIA LOMBARDIA 5702,DESARROLLO SAUCITO,CHIHUAHUA,CHI,31110,16,,,,
235781,1,2026-03-09,C06557,FIDEICOMISO F/1596,COURTYARD MARRIOTT MEXICO CITY VALLEJO A0097805,CALZADA VALLEJO #1090,SANTA CRUZ DE LAS SALINAS,CDMX,CMX,02300,14,,,,
235782,1,2026-03-09,C07991,ISLA BONITA INMOBILIARIA,COURTYARD MARRIOTT MERIDA A0165799,CALLE 33 A 504,CENTRO,MERIDA,YUC,97000,31,,,,
235783,3,2026-03-09,C09572,OXXIMX,ALDEA THAI PUEBLITO ESCONDIDO,AVENIDA 34 #305 MZ 5 LT 1,CENTRO,PLAYA DEL CARMEN,QR,77710,2,,,,
235784,1,2026-03-09,C09635,LODGMENT OPERATOR,FAIRFIELD MEXICALI,MANUEL GOMEZ MORIN # 856,RIVERA MEXICALI,MEXICALI,BC,21259,4,,,,
235785,1,2026-03-09,C09421,GRUPO AGC INTERNACIONAL,GRUPO AGC,AV. 18 DE MARZO 704 BODEGA ALCE,LA NOGALERA,GUADALAJARA,JAL,44470,1120,,,,
235786,1,2026-03-09,C09328,COMERCIALIZADORA SANITARIA,COMSAN,AV. LUIS DONALDO COLOSIO #126,CENTRO,HERMOSILLO,SON,83000,50,,,,
235787,1,2026-03-09,C04584,FIDEICOMISO IRREVOCABLE DB/1616,WYNDHAM CHIHUAHUA/CASA GRANDE (CUUWY),AV. TECNOLOGICO 4702,LAS GRANJAS,CHIHUAHUA,CHI,31160,7,,,,
235788,1,2026-03-09,C08995,FIDEICOMISO F/1596,WYNDHAM MONTERREY CENTRO,MIGUEL HIDALGO Y COSTILLA 310,CENTRO,MONTERREY,NL,64000,34,,,,
235790,1,2026-03-09,C01783,MARCO ANTONIO GUERRERO NORIS,MG COMERCIALIZADORA,DE LOS ENEBROS No.449,LOS MANGOS II,MAZATLAN,SIN,82128,101,,,,
235791,1,2026-03-09,C06736,CONTROLADORA HOTELERA POH,FIESTA INN PLAZA CENTRAL  (FIPLC2),AV CANAL DE RIO CHURUBUSCO 1635 S N,CENTRAL DE ABASTO DELEGACION IZTAPALAPA,CIUDAD DE MEXICO,CMX,09040,9,,,,
235792,1,2026-03-09,C05754,VISUS GRUPO HOTELERO,HOLIDAY INN EXPRESS & SUITES MONTERREY VALLE (MTYRR),AV. VASCONCELOS 345,SANTA ENGRACIA,"SAN PEDRO GARZA GARCIA, NL",NL,66267,1,,,,
235793,3,2026-03-09,C08392,TRTG RESORTS INV,"HILTON GARDEN INN CANCUN AIRPORT, MEXICO (CUNRO)",CARRETERA  CANCUN-CHETUMAL KM. 22 EN EL EXTERIOR LADO TIERRA CUN20111,OTRA NO ESPECIFICADA EN CATALOGO,CANCUN,QR,77569,5,,,,
235794,1,2026-03-09,C06557,FIDEICOMISO F/1596,COURTYARD MARRIOTT MEXICO CITY VALLEJO A0097805,CALZADA VALLEJO #1090,SANTA CRUZ DE LAS SALINAS,CDMX,CMX,02300,14,,,,
235795,1,2026-03-09,C07453,INMOBILIARIA HOTELERA PLAZA ENSENADA,CITY EXPRESS PLUS ENSENADA (CPESE),CARRETERA TIJUANA-ENSENADA KM 104 S/N,EL SAUZAL,ENSENADA,BC,22760,17,,,,
235796,1,2026-03-09,C07181,IMPULSORA PLAZA JUAREZ,CITY EXPRESS PLUS MONTERREY GALERIAS  (CPMSJ),AV. SAN JERONIMO #311,SAN JERÓNIMO,MONTERREY,NL,05348,23,,,,
235797,1,2026-03-09,C03326,IMPULSORA PLAZA LA PALMA,CITY PLUS MONTERREY CENTRO (CPMTC),MELCHOR OCAMPO 1002,CENTRO,MONTERREY,NL,64000,18,,,,
235798,1,2026-03-09,C08147,IMPULSORA PLAZA MADERO,CITY EXPRESS PLUS SANTA FE (CESFE),JUAN SALVADOR AGRAZ #69,SANTA FE CUAJIMALPA,CUAJIMALPA DE MORELOS,DF2,05348,22,,,,
235799,1,2026-03-09,C00454,BIENES DE LA ERROT,HOTEL MONTECARLO,CESAR LOPEZ DE LARA # 107 NTE.,ZONA CENTRO,TAMPICO,TAM,89000,1,,,,
235800,1,2026-03-09,C09688,MELODY FERNANDEZ DYKSEN,MELODY FERNANDEZ DYKSEN,CALLE JUAREZ 10,CENTRO,CATORCE,SLP,78550,3,,,,
235801,1,2026-03-09,C08759,MARIA GUADALUPE MORA VAZQUEZ,MARIA GUADALUPE MORA VAZQUEZ,MATAMOROS #252,CENTRO,PURUANDIRO,MCH,58500,12,,,,
235802,1,2026-03-09,C05939,COSMEPACK,COSMEPACK,PERIFERICO MANUEL GOMEZ MORIN 2507 INT 22,SAN JUAN DE OCOTAN,ZAPOPAN,JAL,45019,1,,,,
235803,1,2026-03-09,C09635,LODGMENT OPERATOR,FAIRFIELD MEXICALI,MANUEL GOMEZ MORIN # 856,RIVERA MEXICALI,MEXICALI,BC,21259,6,,,,
235804,1,2026-03-09,C07264,IMPULSORA PLAZA SANTO DOMINGO,CITY CENTRO OAXACA (CCOAX),ALDMA #410,BARRIO DE JALATLACO,OAXACA,OAX,68080,23,,,,
235805,1,2026-03-09,C07810,IMPULSORA PLAZA TIJUANA,CITY CENTRO SAN LUIS POTOSI (CCSLP),CALLE IGNACIO ALDAMA 405,CENTRO HISTORICO,SAN LUIS POTOSI,SLP,78000,12,,,,
235806,1,2026-03-09,C07206,IMPULSORA SUITES RIO,CITY SUITES TIJUANA RIO (CSTIR),BLVD. SANCHES TABOADA #9589,MARRON,TIJUANA,BC,22015,10,,,,
235807,1,2026-03-09,C02299,FJH HOTELEROS,EJECUTIVO EXPRESS,AV.MEXICO No.2920,TERRANOVA,GUADALAJARA,JAL,44689,5,,,,
235808,1,2026-03-09,C05518,SELFI GRUPO OPERADOR DE ESTACIONAMIENTOS,HOLIDAY INN EXPRESS XALAPA (JALEX),IGNACIO ZARAGOZA 8,CENTRO,XALAPA ENRIQUEZ,VER,91000,2,,,,
235809,1,2026-03-09,C00667,INMOBILIARIA HOTELERA DE QUERETARO,HOLIDAY INN QUERETARO CENTRO HISTORICO A0223804 (MQEMX),AV 5 FEBRERO #110,NIÑOS HEROES,SANTIAGO DE QUERETARO,QUE,76010,1,,,,
235810,1,2026-03-09,C01975,ESTANCIA REAL CABO SAN LUCAS,ESTANCIA REAL CABO SAN LUCAS,LEONA VICARIO S/N,CENTRO,CABO SAN LUCAS,BCS,23410,11,,,,
235811,1,2026-03-09,C09151,ADMINISTRACION DE INMUEBLES CORE SUITES,CORE SUITES,AV. DEL BAJIO #1700 EDIFICIO 4,VILLAS PANAMERICANAS,ZAPOPAN,JAL,45014,6,,,,
235812,1,2026-03-09,C08162,HOTEL & FOOD BUSINESS GROUP,HOTEL PRIVADA DE HORACIO 18,PRIVADA DE HORACIO 18,POLANCO,DELEGACION MIGUEL HIDALGO,CMX,11560,4,,,,
235813,1,2026-03-09,C08307,DORA LUZ ASCENCIO SOTELO,LA CASA MIA,DIAMANTE # 404,GUADALUPE,LEON,GTO,37480,1,,,,
235814,1,2026-03-09,C08488,INMOBILIARIA PUNTA SAN JOSE,"HAMPTON LOS CABOS, BCS, MEXICO (SJDMX)",CARRETERA TRANSPENINSULAR KM 24.5,CERRO COLORADO,LOS CABOS,BCS,23405,15,,,,
235815,1,2026-03-09,C08507,OPERADORA TURISTICA SEBASTOPOL,"HAMPTON VERACRUZ BOCA DEL RIO, VERACRUZ, MEXICO (VERAC)",BLVD A RUIZ CORTINES 3533,FRACC DE LAS AMERICA,BOCA DEL RIO,VER,94299,10,,,,
